sls_ord_num,product_key,customer_key,sls_sales,sls_quantity,sls_price,sls_order_dt,sls_ship_dt,sls_due_dt
SO62048,274,8012,70,1,70,13-07-2013,20-07-2013,25-07-2013
SO62048,166,8012,9,1,9,13-07-2013,20-07-2013,25-07-2013
SO62049,295,6548,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62050,289,3730,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62051,289,11145,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62051,245,11145,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62051,248,11145,50,1,50,13-07-2013,20-07-2013,25-07-2013
SO62052,284,6214,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62052,289,6214,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62052,246,6214,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62052,249,6214,50,1,50,13-07-2013,20-07-2013,25-07-2013
SO62053,274,5585,70,1,70,13-07-2013,20-07-2013,25-07-2013
SO62053,276,5585,54,1,54,13-07-2013,20-07-2013,25-07-2013
SO62053,166,5585,9,1,9,13-07-2013,20-07-2013,25-07-2013
SO62054,289,6713,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62054,283,6713,30,1,30,13-07-2013,20-07-2013,25-07-2013
SO62054,174,6713,22,1,22,13-07-2013,20-07-2013,25-07-2013
SO62055,295,8307,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62055,233,8307,24,1,24,13-07-2013,20-07-2013,25-07-2013
SO62056,275,546,54,1,54,13-07-2013,20-07-2013,25-07-2013
SO62057,295,11391,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62057,233,11391,24,1,24,13-07-2013,20-07-2013,25-07-2013
SO62058,290,12222,4,1,4,13-07-2013,20-07-2013,25-07-2013
SO62058,246,12222,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62059,290,7620,4,1,4,13-07-2013,20-07-2013,25-07-2013
SO62059,246,7620,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62060,290,17880,4,1,4,13-07-2013,20-07-2013,25-07-2013
SO62060,247,17880,55,1,55,13-07-2013,20-07-2013,25-07-2013
SO62060,244,17880,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62060,166,17880,9,1,9,13-07-2013,20-07-2013,25-07-2013
SO62061,290,11557,4,1,4,13-07-2013,20-07-2013,25-07-2013
SO62061,285,11557,21,1,21,13-07-2013,20-07-2013,25-07-2013
SO62061,246,11557,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62062,284,175,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62062,289,175,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62062,259,175,2,1,2,13-07-2013,20-07-2013,25-07-2013
SO62063,174,5732,22,1,22,13-07-2013,20-07-2013,25-07-2013
SO62063,104,5732,10,1,10,13-07-2013,20-07-2013,25-07-2013
SO62064,174,2445,22,1,22,13-07-2013,20-07-2013,25-07-2013
SO62064,244,2445,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62065,246,1237,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62066,117,3618,769,1,769,13-07-2013,20-07-2013,25-07-2013
SO62066,283,3618,30,1,30,13-07-2013,20-07-2013,25-07-2013
SO62066,289,3618,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62066,244,3618,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62067,116,2030,769,1,769,13-07-2013,20-07-2013,25-07-2013
SO62067,104,2030,10,1,10,13-07-2013,20-07-2013,25-07-2013
SO62068,106,8736,540,1,540,13-07-2013,20-07-2013,25-07-2013
SO62068,289,8736,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62068,282,8736,25,1,25,13-07-2013,20-07-2013,25-07-2013
SO62068,259,8736,2,1,2,13-07-2013,20-07-2013,25-07-2013
SO62069,125,3657,2320,1,2320,13-07-2013,20-07-2013,25-07-2013
SO62069,104,3657,10,1,10,13-07-2013,20-07-2013,25-07-2013
SO62069,295,3657,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62069,249,3657,50,1,50,13-07-2013,20-07-2013,25-07-2013
SO62070,120,1110,2295,1,2295,13-07-2013,20-07-2013,25-07-2013
SO62070,174,1110,22,1,22,13-07-2013,20-07-2013,25-07-2013
SO62070,244,1110,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62071,122,3502,2295,1,2295,13-07-2013,20-07-2013,25-07-2013
SO62072,120,3462,2295,1,2295,13-07-2013,20-07-2013,25-07-2013
SO62072,104,3462,10,1,10,13-07-2013,20-07-2013,25-07-2013
SO62072,295,3462,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62073,121,1034,2295,1,2295,13-07-2013,20-07-2013,25-07-2013
SO62073,174,1034,22,1,22,13-07-2013,20-07-2013,25-07-2013
SO62073,277,1034,54,1,54,13-07-2013,20-07-2013,25-07-2013
SO62074,146,17501,742,1,742,13-07-2013,20-07-2013,25-07-2013
SO62074,245,17501,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62075,166,8326,9,1,9,13-07-2013,20-07-2013,25-07-2013
SO62075,155,8326,1215,1,1215,13-07-2013,20-07-2013,25-07-2013
SO62076,143,9259,2443,1,2443,13-07-2013,20-07-2013,25-07-2013
SO62076,168,9259,8,1,8,13-07-2013,20-07-2013,25-07-2013
SO62077,125,2130,2320,1,2320,13-07-2013,20-07-2013,25-07-2013
SO62077,284,2130,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62078,124,993,2320,1,2320,13-07-2013,20-07-2013,25-07-2013
SO62078,104,993,10,1,10,13-07-2013,20-07-2013,25-07-2013
SO62079,120,2646,2295,1,2295,13-07-2013,20-07-2013,25-07-2013
SO62079,284,2646,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62079,289,2646,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62079,245,2646,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62080,126,12258,540,1,540,13-07-2013,20-07-2013,25-07-2013
SO62081,129,12267,540,1,540,13-07-2013,20-07-2013,25-07-2013
SO62081,295,12267,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62081,105,12267,9,1,9,13-07-2013,20-07-2013,25-07-2013
SO62081,250,12267,50,1,50,13-07-2013,20-07-2013,25-07-2013
SO62082,128,11789,540,1,540,13-07-2013,20-07-2013,25-07-2013
SO62082,105,11789,9,1,9,13-07-2013,20-07-2013,25-07-2013
SO62082,295,11789,5,1,5,13-07-2013,20-07-2013,25-07-2013
SO62082,248,11789,50,1,50,13-07-2013,20-07-2013,25-07-2013
SO62083,131,16799,1120,1,1120,13-07-2013,20-07-2013,25-07-2013
SO62083,275,16799,54,1,54,13-07-2013,20-07-2013,25-07-2013
SO62084,160,904,2384,1,2384,13-07-2013,20-07-2013,25-07-2013
SO62084,276,904,54,1,54,13-07-2013,20-07-2013,25-07-2013
SO62085,163,466,2384,1,2384,13-07-2013,20-07-2013,25-07-2013
SO62085,278,466,54,1,54,13-07-2013,20-07-2013,25-07-2013
SO62086,126,11583,540,1,540,13-07-2013,20-07-2013,25-07-2013
SO62086,246,11583,35,1,35,13-07-2013,20-07-2013,25-07-2013
SO62087,128,11584,540,1,540,13-07-2013,20-07-2013,25-07-2013
SO62087,290,11584,4,1,4,13-07-2013,20-07-2013,25-07-2013
SO62087,285,11584,21,1,21,13-07-2013,20-07-2013,25-07-2013
SO62087,234,11584,24,1,24,13-07-2013,20-07-2013,25-07-2013
SO62087,251,11584,50,1,50,13-07-2013,20-07-2013,25-07-2013
SO62088,166,278,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62089,168,506,8,1,8,14-07-2013,21-07-2013,26-07-2013
SO62090,282,3057,25,1,25,14-07-2013,21-07-2013,26-07-2013
SO62091,283,6061,30,1,30,14-07-2013,21-07-2013,26-07-2013
SO62091,289,6061,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62091,245,6061,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62092,289,5178,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62092,283,5178,30,1,30,14-07-2013,21-07-2013,26-07-2013
SO62092,234,5178,24,1,24,14-07-2013,21-07-2013,26-07-2013
SO62092,244,5178,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62093,284,10999,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62093,174,10999,22,1,22,14-07-2013,21-07-2013,26-07-2013
SO62094,276,6237,54,1,54,14-07-2013,21-07-2013,26-07-2013
SO62095,281,2004,159,1,159,14-07-2013,21-07-2013,26-07-2013
SO62096,136,10068,1701,1,1701,14-07-2013,21-07-2013,26-07-2013
SO62097,122,4696,2295,1,2295,14-07-2013,21-07-2013,26-07-2013
SO62097,104,4696,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62097,244,4696,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62098,290,18010,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62098,286,18010,25,1,25,14-07-2013,21-07-2013,26-07-2013
SO62099,288,15795,29,1,29,14-07-2013,21-07-2013,26-07-2013
SO62099,291,15795,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62099,259,15795,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62099,168,15795,8,1,8,14-07-2013,21-07-2013,26-07-2013
SO62100,288,15255,29,1,29,14-07-2013,21-07-2013,26-07-2013
SO62100,291,15255,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62101,282,15080,25,1,25,14-07-2013,21-07-2013,26-07-2013
SO62101,289,15080,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62101,245,15080,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62102,283,12735,30,1,30,14-07-2013,21-07-2013,26-07-2013
SO62102,289,12735,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62102,246,12735,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62103,283,12055,30,1,30,14-07-2013,21-07-2013,26-07-2013
SO62104,290,13979,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62104,287,13979,33,1,33,14-07-2013,21-07-2013,26-07-2013
SO62104,247,13979,55,1,55,14-07-2013,21-07-2013,26-07-2013
SO62104,294,13979,64,1,64,14-07-2013,21-07-2013,26-07-2013
SO62105,287,4864,33,1,33,14-07-2013,21-07-2013,26-07-2013
SO62105,290,4864,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62105,246,4864,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62106,283,7601,30,1,30,14-07-2013,21-07-2013,26-07-2013
SO62107,104,10347,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62107,295,10347,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62108,104,10354,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62108,244,10354,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62109,274,8883,70,1,70,14-07-2013,21-07-2013,26-07-2013
SO62109,277,8883,54,1,54,14-07-2013,21-07-2013,26-07-2013
SO62110,272,633,70,1,70,14-07-2013,21-07-2013,26-07-2013
SO62111,295,6690,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62112,295,13628,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62112,293,13628,64,1,64,14-07-2013,21-07-2013,26-07-2013
SO62113,295,7062,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62114,289,11286,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62114,245,11286,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62114,250,11286,50,1,50,14-07-2013,21-07-2013,26-07-2013
SO62115,289,10727,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62115,174,10727,22,1,22,14-07-2013,21-07-2013,26-07-2013
SO62115,104,10727,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62115,295,10727,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62116,289,10632,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62116,259,10632,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62117,174,2657,22,1,22,14-07-2013,21-07-2013,26-07-2013
SO62117,245,2657,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62118,174,6223,22,1,22,14-07-2013,21-07-2013,26-07-2013
SO62118,104,6223,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62118,295,6223,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62119,286,5508,25,1,25,14-07-2013,21-07-2013,26-07-2013
SO62119,259,5508,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62119,168,5508,8,1,8,14-07-2013,21-07-2013,26-07-2013
SO62120,290,13536,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62121,288,18378,29,1,29,14-07-2013,21-07-2013,26-07-2013
SO62121,291,18378,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62122,288,12970,29,1,29,14-07-2013,21-07-2013,26-07-2013
SO62122,291,12970,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62122,259,12970,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62123,290,18417,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62123,285,18417,21,1,21,14-07-2013,21-07-2013,26-07-2013
SO62123,259,18417,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62124,285,13872,21,1,21,14-07-2013,21-07-2013,26-07-2013
SO62124,290,13872,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62124,259,13872,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62124,168,13872,8,1,8,14-07-2013,21-07-2013,26-07-2013
SO62125,289,212,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62125,284,212,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62126,166,1637,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62127,105,249,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62127,233,249,24,1,24,14-07-2013,21-07-2013,26-07-2013
SO62127,295,249,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62128,117,3591,769,1,769,14-07-2013,21-07-2013,26-07-2013
SO62128,274,3591,70,1,70,14-07-2013,21-07-2013,26-07-2013
SO62128,250,3591,50,1,50,14-07-2013,21-07-2013,26-07-2013
SO62128,166,3591,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62129,110,4987,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62129,104,4987,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62129,295,4987,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62129,244,4987,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62129,248,4987,50,1,50,14-07-2013,21-07-2013,26-07-2013
SO62130,113,11118,565,1,565,14-07-2013,21-07-2013,26-07-2013
SO62130,295,11118,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62130,104,11118,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62131,108,8715,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62131,166,8715,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62132,115,8719,565,1,565,14-07-2013,21-07-2013,26-07-2013
SO62132,104,8719,10,1,10,14-07-2013,21-07-2013,26-07-2013
SO62132,295,8719,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62133,121,3401,2295,1,2295,14-07-2013,21-07-2013,26-07-2013
SO62133,284,3401,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62133,289,3401,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62133,174,3401,22,1,22,14-07-2013,21-07-2013,26-07-2013
SO62134,162,17696,2384,1,2384,14-07-2013,21-07-2013,26-07-2013
SO62134,245,17696,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62135,160,334,2384,1,2384,14-07-2013,21-07-2013,26-07-2013
SO62135,245,334,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62136,158,6182,2384,1,2384,14-07-2013,21-07-2013,26-07-2013
SO62136,105,6182,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62136,295,6182,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62136,244,6182,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62137,136,12535,1701,1,1701,14-07-2013,21-07-2013,26-07-2013
SO62137,244,12535,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62138,141,2528,2443,1,2443,14-07-2013,21-07-2013,26-07-2013
SO62138,290,2528,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62138,287,2528,33,1,33,14-07-2013,21-07-2013,26-07-2013
SO62139,141,6355,2443,1,2443,14-07-2013,21-07-2013,26-07-2013
SO62139,168,6355,8,1,8,14-07-2013,21-07-2013,26-07-2013
SO62140,139,6352,2443,1,2443,14-07-2013,21-07-2013,26-07-2013
SO62140,287,6352,33,1,33,14-07-2013,21-07-2013,26-07-2013
SO62140,290,6352,4,1,4,14-07-2013,21-07-2013,26-07-2013
SO62140,246,6352,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62140,234,6352,24,1,24,14-07-2013,21-07-2013,26-07-2013
SO62141,132,13486,1120,1,1120,14-07-2013,21-07-2013,26-07-2013
SO62141,276,13486,54,1,54,14-07-2013,21-07-2013,26-07-2013
SO62142,120,2129,2295,1,2295,14-07-2013,21-07-2013,26-07-2013
SO62142,246,2129,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62143,123,2633,2320,1,2320,14-07-2013,21-07-2013,26-07-2013
SO62144,125,2954,2320,1,2320,14-07-2013,21-07-2013,26-07-2013
SO62144,259,2954,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62145,121,2638,2295,1,2295,14-07-2013,21-07-2013,26-07-2013
SO62146,154,14841,1215,1,1215,14-07-2013,21-07-2013,26-07-2013
SO62146,246,14841,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62147,145,15617,742,1,742,14-07-2013,21-07-2013,26-07-2013
SO62147,166,15617,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62148,158,11248,2384,1,2384,14-07-2013,21-07-2013,26-07-2013
SO62148,105,11248,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62148,295,11248,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62148,259,11248,2,1,2,14-07-2013,21-07-2013,26-07-2013
SO62149,127,12240,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62150,129,12196,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62150,295,12196,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62150,105,12196,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62150,245,12196,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62150,248,12196,50,1,50,14-07-2013,21-07-2013,26-07-2013
SO62151,133,9396,1120,1,1120,14-07-2013,21-07-2013,26-07-2013
SO62151,246,9396,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62151,233,9396,24,1,24,14-07-2013,21-07-2013,26-07-2013
SO62152,126,16122,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62153,127,12899,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62153,292,12899,64,1,64,14-07-2013,21-07-2013,26-07-2013
SO62154,119,6230,769,1,769,14-07-2013,21-07-2013,26-07-2013
SO62154,272,6230,70,1,70,14-07-2013,21-07-2013,26-07-2013
SO62154,277,6230,54,1,54,14-07-2013,21-07-2013,26-07-2013
SO62155,144,3309,742,1,742,14-07-2013,21-07-2013,26-07-2013
SO62155,105,3309,9,1,9,14-07-2013,21-07-2013,26-07-2013
SO62155,295,3309,5,1,5,14-07-2013,21-07-2013,26-07-2013
SO62156,165,769,2384,1,2384,14-07-2013,21-07-2013,26-07-2013
SO62156,244,769,35,1,35,14-07-2013,21-07-2013,26-07-2013
SO62157,129,12100,540,1,540,14-07-2013,21-07-2013,26-07-2013
SO62158,295,1895,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62158,105,1895,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62159,251,224,50,1,50,15-07-2013,22-07-2013,27-07-2013
SO62160,282,3308,25,1,25,15-07-2013,22-07-2013,27-07-2013
SO62160,289,3308,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62160,259,3308,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62161,283,6062,30,1,30,15-07-2013,22-07-2013,27-07-2013
SO62161,259,6062,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62162,289,11205,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62162,284,11205,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62162,259,11205,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62163,289,13898,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62164,295,11860,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62165,104,17952,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62166,104,4241,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62167,166,6284,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62167,249,6284,50,1,50,15-07-2013,22-07-2013,27-07-2013
SO62168,234,2955,24,1,24,15-07-2013,22-07-2013,27-07-2013
SO62169,166,7248,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62170,166,151,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62171,287,3124,33,1,33,15-07-2013,22-07-2013,27-07-2013
SO62172,136,6788,1701,1,1701,15-07-2013,22-07-2013,27-07-2013
SO62172,286,6788,25,1,25,15-07-2013,22-07-2013,27-07-2013
SO62173,109,421,540,1,540,15-07-2013,22-07-2013,27-07-2013
SO62174,135,11312,1701,1,1701,15-07-2013,22-07-2013,27-07-2013
SO62174,105,11312,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62174,234,11312,24,1,24,15-07-2013,22-07-2013,27-07-2013
SO62174,295,11312,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62175,117,6783,769,1,769,15-07-2013,22-07-2013,27-07-2013
SO62175,272,6783,70,1,70,15-07-2013,22-07-2013,27-07-2013
SO62176,135,6874,1701,1,1701,15-07-2013,22-07-2013,27-07-2013
SO62176,250,6874,50,1,50,15-07-2013,22-07-2013,27-07-2013
SO62176,166,6874,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62177,123,4358,2320,1,2320,15-07-2013,22-07-2013,27-07-2013
SO62177,295,4358,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62177,104,4358,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62177,244,4358,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62178,120,1212,2295,1,2295,15-07-2013,22-07-2013,27-07-2013
SO62178,246,1212,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62179,277,647,54,1,54,15-07-2013,22-07-2013,27-07-2013
SO62180,259,17777,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62181,286,17856,25,1,25,15-07-2013,22-07-2013,27-07-2013
SO62181,290,17856,4,1,4,15-07-2013,22-07-2013,27-07-2013
SO62181,234,17856,24,1,24,15-07-2013,22-07-2013,27-07-2013
SO62181,248,17856,50,1,50,15-07-2013,22-07-2013,27-07-2013
SO62182,291,16392,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62182,288,16392,29,1,29,15-07-2013,22-07-2013,27-07-2013
SO62183,290,16507,4,1,4,15-07-2013,22-07-2013,27-07-2013
SO62183,285,16507,21,1,21,15-07-2013,22-07-2013,27-07-2013
SO62183,168,16507,8,1,8,15-07-2013,22-07-2013,27-07-2013
SO62184,282,15452,25,1,25,15-07-2013,22-07-2013,27-07-2013
SO62184,259,15452,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62185,291,15584,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62185,288,15584,29,1,29,15-07-2013,22-07-2013,27-07-2013
SO62185,259,15584,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62186,290,16475,4,1,4,15-07-2013,22-07-2013,27-07-2013
SO62186,285,16475,21,1,21,15-07-2013,22-07-2013,27-07-2013
SO62186,244,16475,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62187,282,15680,25,1,25,15-07-2013,22-07-2013,27-07-2013
SO62187,289,15680,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62188,287,3371,33,1,33,15-07-2013,22-07-2013,27-07-2013
SO62189,289,12192,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62189,283,12192,30,1,30,15-07-2013,22-07-2013,27-07-2013
SO62190,104,5248,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62190,295,5248,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62191,295,9636,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62191,104,9636,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62191,244,9636,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62192,104,10613,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62192,295,10613,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62193,273,6423,70,1,70,15-07-2013,22-07-2013,27-07-2013
SO62193,166,6423,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62194,295,2351,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62194,279,2351,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62195,295,6578,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62195,246,6578,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62196,289,5357,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62196,259,5357,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62197,289,4838,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62197,244,4838,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62198,174,8802,22,1,22,15-07-2013,22-07-2013,27-07-2013
SO62198,295,8802,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62198,104,8802,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62198,280,8802,9,1,9,15-07-2013,22-07-2013,27-07-2013
SO62199,272,1753,70,1,70,15-07-2013,22-07-2013,27-07-2013
SO62199,251,1753,50,1,50,15-07-2013,22-07-2013,27-07-2013
SO62200,290,15217,4,1,4,15-07-2013,22-07-2013,27-07-2013
SO62200,245,15217,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62200,278,15217,54,1,54,15-07-2013,22-07-2013,27-07-2013
SO62201,290,12773,4,1,4,15-07-2013,22-07-2013,27-07-2013
SO62201,246,12773,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62202,285,435,21,1,21,15-07-2013,22-07-2013,27-07-2013
SO62203,288,1634,29,1,29,15-07-2013,22-07-2013,27-07-2013
SO62203,291,1634,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62203,259,1634,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62204,285,17749,21,1,21,15-07-2013,22-07-2013,27-07-2013
SO62204,259,17749,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62205,291,5512,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62205,259,5512,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62206,284,259,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62207,284,3905,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62207,259,3905,2,1,2,15-07-2013,22-07-2013,27-07-2013
SO62207,260,3905,120,1,120,15-07-2013,22-07-2013,27-07-2013
SO62208,284,2207,35,1,35,15-07-2013,22-07-2013,27-07-2013
SO62208,289,2207,5,1,5,15-07-2013,22-07-2013,27-07-2013
SO62208,174,2207,22,1,22,15-07-2013,22-07-2013,27-07-2013
SO62208,104,2207,10,1,10,15-07-2013,22-07-2013,27-07-2013
SO62208,166,2207,9,1,9,15-07-2013,22-07-2013,27-07-2013
